# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.0116730598997	0.095871518245	0.00044681155276	0.00377709103395	0.00131560094306	0.00106094973293	0.0317854821976	0.00163391172274	0.0022266172445	0.0489636075033	0.0156662148967	0.059512001587	0.0512292433238	0.000425963742968	0.00164622799065	0.00598558336148	0.00110644330342
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis	0.000802596636176	0.00184318729619	0.0104732627967	0.00222181825527	0.00285263966862	0.00170727543231	0.000604243384675	0.000149583467575	0.00141455683768	0.000451864811317	0.000276891240036	0.000628182238974	0.00130119692883	0.00338265325298	0.000524884286873	0.00107134955108	0.00511730027834
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified	0.0	0.0	0.0	0.0	6.51287595576e-05	0.0	0.000136809822945	0.0	2.61954969941e-05	1.15862772133e-05	1.45732231598e-05	0.0	0.000284367540738	0.0	3.57875650141e-05	2.32902076322e-05	3.4576353232e-05
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales	0.00105045736205	0.00108271141874	0.000714898484415	0.0014643802137	0.00149796146983	0.000317065437428	0.00754734189915	0.00657016615271	0.00203015101704	0.0020044259579	0.00153018843178	0.0227908924596	0.000232664351513	0.00157857151806	0.00316123490958	0.00089667299384	0.00100271424373
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified	9.44231336677e-05	0.00247476895712	0.000178724621104	0.000595851259367	0.00239673835172	0.00148776859101	0.000307822101627	0.00563814608552	0.000157172981964	0.000104276494919	0.000116585785278	0.000209394079658	0.000525649090455	0.000137811799196	0.000763468053634	0.00115286527779	0.0171844475563
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales	0.0103039244615	0.00275833623345	0.0957606519874	0.00181785129976	0.117375050475	0.00341455086461	0.00275899809606	0.0233925530446	0.0112378682105	0.321866780985	0.00370159868258	0.00191760894003	0.0198023214732	0.00711610017665	0.00616739037076	0.0252349399695	0.078834085369
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified	3.54086751254e-05	0.00023200958973	0.0	5.04958694379e-05	0.000638261843665	0.0	0.0	5.75321029134e-05	2.61954969941e-05	0.0011354551669	0.0	0.0	0.000189578360492	0.000927097558225	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis	0.00114488049572	0.000335124962943	0.000965112953961	0.000191884303864	0.00155006447747	4.87792980659e-05	0.000193813915839	0.000149583467575	0.000170270730461	0.000359174593611	0.000218598347396	0.000672265203112	8.61719820418e-06	0.000150340144577	4.77167533521e-05	0.000128096141977	0.00017288176616
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.000719976394217	0.0	0.000107234772662	0.0	9.11802633807e-05	0.0	0.00385347667963	0.0	2.61954969941e-05	0.00118180027575	0.00109299173698	5.51037051731e-05	8.61719820418e-05	1.25283453814e-05	0.0	3.49353114483e-05	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales	0.0129713779876	0.0	3.57449242208e-05	0.00176735543033	0.0	0.000134143069681	0.0	0.0	0.0142110571193	0.000347588316398	0.000233171570556	0.00578588904318	6.03203874292e-05	0.000501133815257	1.1929188338e-05	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.00046031277663	0.00104404315378	0.000893623105519	0.0216627279889	0.000442875564992	0.000743884295505	0.00125409004367	0.0167073226861	0.00013097748497	0.00253739470971	0.00679112199245	0.00610549053318	0.00463605263385	0.000212981871484	0.00011929188338	2.32902076322e-05	0.000639662534792
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.0090528179404	0.00732119149814	0.00782813840435	0.00136338847482	0.00457203892095	0.00173166508134	0.000353425375942	0.00123118700235	0.00626072378158	0.000254898098692	0.00327897521095	0.000617161497939	0.000172343964084	0.00801814104411	0.00429450780169	0.00123438100451	0.00148678318898
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.0772617291236	0.155729992395	0.163014726909	0.219919610576	0.224616065962	0.172910416819	0.0517141130733	0.177394486123	0.189760180225	0.0570160701665	0.184701030327	0.0664771099209	0.0524356510724	0.228767586665	0.191379968507	0.192016116824	0.274743702782
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae_ord_Incertae_sedis	0.0	0.0	0.0	4.03966955503e-05	1.30257519115e-05	0.0	0.0	0.000437243982142	6.54887424852e-05	3.47588316398e-05	0.0	3.30622231039e-05	8.61719820418e-06	1.25283453814e-05	0.00106169776208	0.00178170088386	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37196694793e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales	0.000165240483919	0.00485931196267	0.0	0.00099981821487	3.90772557346e-05	0.000268286139362	0.00165311869392	0.000678878814378	5.23909939881e-05	0.000741521741649	0.000568355703231	0.00123432299588	8.61719820418e-06	0.000914569212844	0.000274371331775	0.000104805934345	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales	1.18028917085e-05	0.0	0.000250214469545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58515946125e-05	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	8.26202419593e-05	0.00378948996559	0.00285959393766	0.00066654547658	0.00549686730667	0.0128045657423	0.000490235198887	0.000276154093984	0.00195156452606	0.000104276494919	0.000364330578994	5.51037051731e-05	0.000766930640172	0.00533707513249	0.0119888342797	0.0340153482468	0.00546306381066
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.0360106226025	0.0147197195262	0.00605876465542	0.0278838191036	0.0382566333642	0.0201946293993	0.0314548584588	0.0159018732453	0.00713827293088	0.0278649966979	0.0182748218423	0.0331173268091	0.0668694580644	0.00328242648993	0.0064298325142	0.0368451084741	0.0246529398544
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis	0.0	5.15576866066e-05	0.0	1.00991738876e-05	0.000872725378072	0.0013292358723	4.56032743151e-05	8.05449440788e-05	2.61954969941e-05	3.47588316398e-05	0.0	0.000176331856554	8.61719820418e-06	0.00035079367068	1.1929188338e-05	6.98706228966e-05	0.000449492592016
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetidae_ord_Incertae_sedis	0.0	0.0	0.0	4.03966955503e-05	7.81545114692e-05	0.0	4.56032743151e-05	0.0	1.3097748497e-05	0.0	1.45732231598e-05	0.000132248892416	8.61719820418e-06	0.0	0.0	0.000232902076322	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.0118973148421	0.101065955171	0.0606770088647	0.00741279363348	0.00577040809681	0.0141825809127	0.014832464971	0.0055806139826	0.00324824162726	0.0020044259579	0.0144712105976	0.00281028896383	0.0281610037312	0.00975958105213	0.0118814715847	0.00409907654327	0.00895527548709
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified	0.00326940100325	0.00921593648093	0.0171933085502	0.00662505807025	0.00773729663545	0.00278041998976	0.00250818008733	0.00416532425093	0.00801582208018	0.00501685803335	0.000670368265349	0.0151645396636	0.0438960076521	0.0050614515341	0.011821825643	0.0156626646327	0.0053939111042
k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales	1.18028917085e-05	1.28894216517e-05	3.57449242208e-05	5.04958694379e-05	0.000403798309257	1.21948245165e-05	2.28016371575e-05	6.90385234961e-05	0.0	5.79313860663e-05	0.000218598347396	4.40829641385e-05	9.47891802459e-05	0.000338265325298	0.0	3.49353114483e-05	5.1864529848e-05
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified	0.0537267630569	0.104507430752	0.0711145267372	0.0675331757862	0.104349298563	0.0547059827809	0.0796119161356	0.081200810052	0.133610132418	0.0591016000649	0.104956353197	0.285238819458	0.0516773376304	0.040729650835	0.150164622799	0.0510288449222	0.0664903272652
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.0052994983771	0.0179936326257	0.00704175007149	0.0110686945808	0.0140026833049	0.00499987805175	0.0339174352719	0.0129447231555	0.0477543910202	0.0166378940783	0.010580160014	0.0153408715202	0.0938240540471	0.00498628146181	0.00703822111944	0.0360532414146	0.0038898397386
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.000660961935674	0.0	0.000321704317987	0.00151487608314	0.00102903440101	1.21948245165e-05	0.0127005118968	1.15064205827e-05	3.92932454911e-05	0.0	0.0	8.8165928277e-05	8.61719820418e-06	8.769841767e-05	0.000202796201746	6.98706228966e-05	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	0.00015343759221	1.28894216517e-05	0.000804260794967	1.00991738876e-05	5.21030076461e-05	0.0	0.000171012278682	1.15064205827e-05	6.54887424852e-05	8.11039404929e-05	0.000116585785278	3.30622231039e-05	2.58515946125e-05	0.0	5.96459416901e-05	0.000326062906851	3.4576353232e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.00158158748893	0.00030934611964	0.00257363454389	0.000454462824941	0.0240585637806	0.000426818858077	0.0157103280016	0.0809016431169	0.00163721856213	0.0130113893105	0.0023171424824	0.0206528686989	0.0142011426405	0.000664002305216	0.00696664598941	0.00971201658263	0.0122400290441
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales	0.000224254942461	0.000128894216517	0.0	0.0	3.90772557346e-05	0.0	0.0253212180635	8.05449440788e-05	2.61954969941e-05	0.0578734546803	4.37196694793e-05	0.0	0.0109783105121	0.0	0.0	0.000104805934345	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales	9.44231336677e-05	1.28894216517e-05	8.93623105519e-05	0.000262578521077	0.0	0.0	4.56032743151e-05	3.45192617481e-05	2.61954969941e-05	0.0104276494919	0.000102012562118	6.61244462078e-05	3.44687928167e-05	3.75850361443e-05	3.57875650141e-05	1.16451038161e-05	1.7288176616e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	2.36057834169e-05	0.000902259515616	0.000661281098084	0.000272677694965	7.81545114692e-05	0.000219506841297	0.0018811350655	0.000747917337875	5.23909939881e-05	3.47588316398e-05	0.00147189553914	0.00104697039829	0.00068075865813	0.000125283453814	0.00205182039414	0.000535674775541	0.000207458119392
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	9.44231336677e-05	0.00108271141874	0.000339576780097	0.00099981821487	0.0015761159813	0.000219506841297	0.000273619645891	0.00178349519032	0.00013097748497	0.000231725544265	0.000349757355834	0.0	2.58515946125e-05	0.000162868489959	0.000668034546929	0.000291127595403	0.000449492592016
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	0.0	0.00023200958973	0.000107234772662	0.000100991738876	0.000651287595576	0.000170727543231	6.84049114726e-05	0.0	2.61954969941e-05	0.00168001019592	0.000160305454757	0.0246864599176	0.0	1.25283453814e-05	0.0	9.31608305288e-05	0.000103729059696
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.0	1.28894216517e-05	0.0	1.00991738876e-05	0.0	7.31689470989e-05	1.14008185788e-05	0.0	0.0	1.15862772133e-05	7.28661157988e-05	1.10207410346e-05	5.17031892251e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales	0.000743582177634	1.28894216517e-05	8.93623105519e-05	9.08925649882e-05	2.60515038231e-05	0.0	0.0	2.30128411654e-05	0.000576300933869	0.0	1.45732231598e-05	9.91866693116e-05	0.0	0.0	0.0	2.32902076322e-05	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales	0.0178341693715	0.0584535271902	0.0048255647698	0.0245005958513	0.0182100011723	0.0969122704324	0.0122444791536	0.0509504303401	0.00563203185372	0.0159543037227	0.0277619901194	0.0238929665631	0.0456366816893	0.190368208071	0.0654077396574	0.00288798574639	0.0372041560777
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified	7.08173502508e-05	0.000167562481471	0.000125107234773	8.07933911006e-05	0.000104206015292	0.0	0.0	0.0	5.23909939881e-05	5.79313860663e-05	2.91464463195e-05	2.20414820693e-05	6.89375856334e-05	6.26417269071e-05	0.000679963735267	0.0104340130192	1.7288176616e-05
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales	1.18028917085e-05	0.0	3.57449242208e-05	5.04958694379e-05	0.000325643797788	0.0	3.42024557363e-05	9.20513646615e-05	0.0	8.11039404929e-05	8.74393389586e-05	6.61244462078e-05	0.0	0.0	0.0	1.16451038161e-05	0.0
k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160305454757	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	9.44231336677e-05	6.44471082583e-05	5.36173863311e-05	0.000282776868852	0.0	0.0	0.00129969331798	0.0	0.0	5.79313860663e-05	5.82928926391e-05	0.000176331856554	0.0	0.000726644032123	0.0	1.16451038161e-05	3.4576353232e-05
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales	2.36057834169e-05	0.0	0.0	7.0694217213e-05	1.30257519115e-05	0.0	0.000364826194521	0.0	0.0	5.79313860663e-05	0.000276891240036	8.8165928277e-05	2.58515946125e-05	8.769841767e-05	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__unidentified	3.54086751254e-05	0.0	0.000160852158993	3.02975216627e-05	6.51287595576e-05	0.0	1.14008185788e-05	0.0	1.3097748497e-05	0.0	0.0	0.0	3.44687928167e-05	0.0	0.0	2.32902076322e-05	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales	0.0	0.0	0.0	0.0	0.0	0.0	1.14008185788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1929188338e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales	8.26202419593e-05	1.28894216517e-05	0.0	3.02975216627e-05	0.0	0.0	0.0	0.0	1.3097748497e-05	1.15862772133e-05	0.0	5.51037051731e-05	1.72343964084e-05	0.000726644032123	1.1929188338e-05	1.16451038161e-05	0.000155593589544
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31725544265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	0.000200649159044	1.28894216517e-05	0.000285959393766	7.0694217213e-05	7.81545114692e-05	0.0	5.70040928939e-05	4.60256823307e-05	0.0	6.95176632796e-05	1.45732231598e-05	4.40829641385e-05	0.000603203874292	0.0	0.000167008636732	0.000302772699219	0.000155593589544
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified	0.0	1.28894216517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10207410346e-05	5.17031892251e-05	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	0.000165240483919	1.28894216517e-05	0.00092936802974	0.0	6.51287595576e-05	0.0	0.0	0.000264647673402	2.61954969941e-05	2.31725544265e-05	0.0	0.0	1.72343964084e-05	0.000300680289154	4.77167533521e-05	0.0	0.0
