# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Basidiomycota;c__unidentified	0.000224254942461	0.000193341324775	0.00176937374893	0.000242380173302	0.000377746805434	1.21948245165e-05	1.14008185788e-05	0.000747917337875	9.16842394792e-05	5.79313860663e-05	0.000174878677917	0.000165311115519	2.58515946125e-05	0.000325736979917	2.38583766761e-05	8.15157267127e-05	5.1864529848e-05
k__Fungi;p__Chytridiomycota;c__Blastocladiomycetes	0.0	0.0	0.000125107234773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45732231598e-05	1.10207410346e-05	3.44687928167e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes	8.26202419593e-05	3.8668264955e-05	0.00214469545325	0.000262578521077	0.000143283271027	0.000682910172923	3.42024557363e-05	0.0779329866065	0.000235759472947	1.15862772133e-05	0.000218598347396	8.8165928277e-05	0.000249898747921	0.00100226763051	2.38583766761e-05	9.31608305288e-05	8.64408830801e-05
k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes	0.000672764827383	0.00333836020778	7.14898484415e-05	0.000383768607728	0.00199294004246	0.00181702885295	0.00123128840651	0.00323330418373	0.000261954969941	0.000301243207545	0.00323525554147	0.000473891864489	0.0	0.000288151943773	0.00141957341223	0.000989833824369	0.00264509102225
k__Fungi;p__Chytridiomycota;c__unidentified	8.26202419593e-05	3.8668264955e-05	5.36173863311e-05	9.08925649882e-05	1.30257519115e-05	4.87792980659e-05	0.000125409004367	2.30128411654e-05	0.0	1.15862772133e-05	1.45732231598e-05	0.0	0.0	2.50566907629e-05	1.1929188338e-05	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes	0.000672764827383	0.00150806233324	0.000303831855876	0.000282776868852	0.000573133084107	0.000256091314846	0.00428670778562	0.000195609149906	0.00170270730461	0.000625658969517	0.00136988297702	0.00321805638211	0.00239558110076	0.00052619050602	0.000405592403493	0.0013042516274	0.00639662534792
k__Fungi;p__Glomeromycota;c__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	6.84049114726e-05	8.05449440788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Rozellomycota;c__unidentified	0.000177043375627	0.0	3.57449242208e-05	0.0	0.0	1.21948245165e-05	4.56032743151e-05	0.000460256823307	0.00209563975953	0.0	0.000145732231598	0.00362582380039	8.61719820418e-05	0.0	0.00140764422389	0.000116451038161	0.00136576595266
k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis	0.00649159043966	0.00547800420195	0.013922647984	0.0157042153952	0.0786364642899	0.0222311650935	0.00902944831439	0.056220370967	0.0513824673539	0.0102538553337	0.0149229805156	0.00678877647733	0.00161141606418	0.0221876996705	0.00322088085127	0.0134733851152	0.00243763290286
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis	0.000118028917085	0.000128894216517	0.0369066342579	2.01983477752e-05	0.00200596579438	7.31689470989e-05	7.98057300514e-05	0.0245431951029	3.92932454911e-05	1.15862772133e-05	0.000276891240036	0.00104697039829	0.000758313441967	0.000112755108433	0.000214725390084	0.000291127595403	0.00141763048251
k__Fungi;p__Zygomycota;c__Zoopagomycotina_cls_Incertae_sedis	0.0	6.44471082583e-05	1.78724621104e-05	1.00991738876e-05	1.30257519115e-05	4.87792980659e-05	0.0	0.0	0.0	0.0	1.45732231598e-05	1.10207410346e-05	8.61719820418e-06	0.0	2.38583766761e-05	0.0	0.0
k__Fungi;p__Zygomycota;c__Zygomycota_cls_Incertae_sedis	0.0	0.000103115373213	0.0	5.04958694379e-05	5.21030076461e-05	0.000219506841297	0.0	0.0	2.61954969941e-05	3.47588316398e-05	0.000145732231598	0.000110207410346	1.72343964084e-05	0.000275623598391	4.77167533521e-05	3.49353114483e-05	5.1864529848e-05
k__Fungi;p__unidentified;c__unidentified	0.044898200059	0.0401505484449	0.042750929368	0.0570906299865	0.0349871696344	0.0406209604644	0.164855836649	0.0485110691766	0.182975546504	0.0618707203189	0.137527506959	0.0715907337609	0.19539496928	0.0213107154938	0.0207567877082	0.0688807890722	0.0214892035337
k__Plantae;p__unidentified;c__unidentified	2.36057834169e-05	0.0	0.0	0.0	0.0	2.4389649033e-05	0.0	0.0	0.0	0.0	0.000189451901077	0.0	0.0	0.0	1.1929188338e-05	0.0	0.0
k__Protista;p__Cercozoa;c__unidentified	0.00165240483919	0.00116004794865	0.00178724621104	0.00160576864812	0.00179755376379	0.000463403331626	0.00210915143707	0.00289961798684	0.00374595607015	0.00108911005805	0.00479459041956	0.00309682823073	0.000611821072496	0.00289404778311	0.00361454406642	0.000966543616736	0.000328475355704
k__Protista;p__unidentified;c__unidentified	3.54086751254e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.60256823307e-05	2.61954969941e-05	0.0	0.0	2.20414820693e-05	0.0	1.25283453814e-05	1.1929188338e-05	1.16451038161e-05	0.0
k__unidentified;p__unidentified;c__unidentified	0.0	0.000696028769189	0.0	5.04958694379e-05	2.60515038231e-05	0.0	0.0	3.45192617481e-05	6.54887424852e-05	1.15862772133e-05	8.74393389586e-05	8.8165928277e-05	0.0	0.0	0.0	1.16451038161e-05	3.4576353232e-05
